timestamp,loss,rung,trial_id,params
1767921834.722781,6.268562,0,92b9ccfe,"{'lr': 2.2392955050805206e-05, 'batch_size': 16, 'dropout': 0.1250847979473309, 'reg_weight': 0.0009747566779932034, 'mahalanobis_threshold': 15.583605652171627, 'kernel_size': 7, 'tcn_channel_size': 64, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '92b9ccfe', 'target_rung': 0, 'epochs': 5}"
1767921854.5997272,6.088342,0,7c2001b6,"{'lr': 6.0039207059945076e-05, 'batch_size': 16, 'dropout': 0.1016925405090434, 'reg_weight': 2.1431697423872795e-05, 'mahalanobis_threshold': 14.273932314711306, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 4, 'model': 'eskf_tcn', 'trial_id': '7c2001b6', 'target_rung': 0, 'epochs': 5}"
1767921858.452824,7.644519,0,8e533e01,"{'lr': 3.601539351797799e-05, 'batch_size': 16, 'dropout': 0.21041837743607456, 'reg_weight': 1.9357249431966043e-06, 'mahalanobis_threshold': 24.293868935101564, 'kernel_size': 3, 'tcn_channel_size': 64, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '8e533e01', 'target_rung': 0, 'epochs': 5}"
1767921863.298063,5.078854,0,8e9ff34d,"{'lr': 8.5725555923113e-05, 'batch_size': 16, 'dropout': 0.22670720702721797, 'reg_weight': 2.2916899849499187e-05, 'mahalanobis_threshold': 24.571275748606375, 'kernel_size': 3, 'tcn_channel_size': 64, 'num_tcn_layers': 4, 'model': 'eskf_tcn', 'trial_id': '8e9ff34d', 'target_rung': 0, 'epochs': 5}"
1767921884.917658,5986.188965,0,af6cb0e0,"{'lr': 2.329706363575758e-05, 'batch_size': 16, 'dropout': 0.2729202731573773, 'reg_weight': 2.6255314097472216e-06, 'mahalanobis_threshold': 21.243355684020724, 'kernel_size': 7, 'tcn_channel_size': 64, 'num_tcn_layers': 3, 'model': 'eskf_tcn', 'trial_id': 'af6cb0e0', 'target_rung': 0, 'epochs': 5}"
1767921888.402565,7.120348,1,45334be0,"{'lr': 4.103504864463433e-05, 'batch_size': 16, 'dropout': 0.06620346857806615, 'reg_weight': 0.00033616490930191064, 'mahalanobis_threshold': 9.632149649993384, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '45334be0', 'target_rung': 1, 'epochs': 10}"
1767921944.4129658,6.267453,1,92b9ccfe,"{'lr': 2.2392955050805206e-05, 'batch_size': 16, 'dropout': 0.1250847979473309, 'reg_weight': 0.0009747566779932034, 'mahalanobis_threshold': 15.583605652171627, 'kernel_size': 7, 'tcn_channel_size': 64, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '92b9ccfe', 'target_rung': 1, 'epochs': 10}"
1767921973.77349,6.266443,2,92f87c21,"{'lr': 1.6400485851049153e-05, 'batch_size': 16, 'dropout': 0.0946409067627517, 'reg_weight': 0.00012094029132422104, 'mahalanobis_threshold': 11.004915791276527, 'kernel_size': 7, 'tcn_channel_size': 32, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '92f87c21', 'target_rung': 2, 'epochs': 20}"
1767921993.3699808,6.490012,0,27f24506,"{'lr': 0.00017104656910287602, 'batch_size': 16, 'dropout': 0.15054995030710205, 'reg_weight': 1.0607219752906499e-06, 'mahalanobis_threshold': 19.44127695753859, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '27f24506', 'target_rung': 0, 'epochs': 5}"
1767922011.427049,7.024367,0,03eb33a9,"{'lr': 0.001, 'batch_size': 16, 'dropout': 0.3, 'reg_weight': 8.562395722245905e-06, 'mahalanobis_threshold': 25.0, 'kernel_size': np.int64(5), 'tcn_channel_size': np.int64(96), 'num_tcn_layers': np.int64(5), 'model': 'eskf_tcn', 'trial_id': '03eb33a9', 'target_rung': 0, 'epochs': 5}"
1767922098.5800729,5.422611,1,53434ac0,"{'lr': 0.00024555744075114774, 'batch_size': 16, 'dropout': 0.1632181041668994, 'reg_weight': 0.00021290261636975342, 'mahalanobis_threshold': 8.44387686279298, 'kernel_size': 7, 'tcn_channel_size': 64, 'num_tcn_layers': 4, 'model': 'eskf_tcn', 'trial_id': '53434ac0', 'target_rung': 1, 'epochs': 10}"
1767922131.789196,4.757136,1,fef6c22d,"{'lr': 0.0009263813578889019, 'batch_size': 16, 'dropout': 0.15450935000406857, 'reg_weight': 1.6934037634002294e-06, 'mahalanobis_threshold': 12.5610708215398, 'kernel_size': 3, 'tcn_channel_size': 64, 'num_tcn_layers': 3, 'model': 'eskf_tcn', 'trial_id': 'fef6c22d', 'target_rung': 1, 'epochs': 10}"
1767922143.2801049,4.375621,0,1bbfb413,"{'lr': 0.001, 'batch_size': 16, 'dropout': 0.15207688400959915, 'reg_weight': 1.879748681173705e-05, 'mahalanobis_threshold': 8.0, 'kernel_size': np.int64(5), 'tcn_channel_size': np.int64(32), 'num_tcn_layers': np.int64(4), 'model': 'eskf_tcn', 'trial_id': '1bbfb413', 'target_rung': 0, 'epochs': 5}"
1767922161.9755452,4.280496,0,4e404cbf,"{'lr': 0.0005012235516652425, 'batch_size': 16, 'dropout': 0.14475033342006344, 'reg_weight': 0.00021144346860156122, 'mahalanobis_threshold': 19.114598363637526, 'kernel_size': 3, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '4e404cbf', 'target_rung': 0, 'epochs': 5}"
1767922189.249519,6.254818,1,d09df26f,"{'lr': 0.00015051180193088724, 'batch_size': 16, 'dropout': 0.20539146838847017, 'reg_weight': 5.118067643883286e-05, 'mahalanobis_threshold': 16.632675724075348, 'kernel_size': 7, 'tcn_channel_size': 32, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': 'd09df26f', 'target_rung': 1, 'epochs': 10}"
1767922224.3667169,91.354968,0,54123ae1,"{'lr': 3.91260495856931e-05, 'batch_size': 16, 'dropout': 0.2773447930315765, 'reg_weight': 7.889461862438733e-06, 'mahalanobis_threshold': 17.389343382271782, 'kernel_size': 7, 'tcn_channel_size': 32, 'num_tcn_layers': 3, 'model': 'eskf_tcn', 'trial_id': '54123ae1', 'target_rung': 0, 'epochs': 5}"
1767922245.5529711,6.265263,2,92b9ccfe,"{'lr': 2.2392955050805206e-05, 'batch_size': 16, 'dropout': 0.1250847979473309, 'reg_weight': 0.0009747566779932034, 'mahalanobis_threshold': 15.583605652171627, 'kernel_size': 7, 'tcn_channel_size': 64, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '92b9ccfe', 'target_rung': 2, 'epochs': 20}"
1767922252.594506,6.293881,0,919b2de3,"{'lr': 0.00028671264392338884, 'batch_size': 16, 'dropout': 0.13108001117436685, 'reg_weight': 4.297009124996029e-06, 'mahalanobis_threshold': 20.6121933384084, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '919b2de3', 'target_rung': 0, 'epochs': 5}"
1767922283.756788,17418.051758,0,9d45fc40,"{'lr': 4.1723697031764976e-05, 'batch_size': 16, 'dropout': 0.20102928587296032, 'reg_weight': 1.54386087804016e-06, 'mahalanobis_threshold': 12.67694444526511, 'kernel_size': 3, 'tcn_channel_size': 32, 'num_tcn_layers': 3, 'model': 'eskf_tcn', 'trial_id': '9d45fc40', 'target_rung': 0, 'epochs': 5}"
